DAY,address,amount
2024-06-29,mtc1q8v4sa8q70vztsmxv7maan2dfznyhqrcrg8h503q,53736.00600977
2024-06-29,mtc1q8svzah0q575cjl4qpzshwtvkqkfpvsguq2t4yul,2229.82976917
2024-06-29,mtc1qy4de809r2qhave0kxxc2as7gkjdkre6vcu0mxwp,2741.52229415
2024-06-29,mtc1qxnrujn402ku7nw9jdxmwvew7x5s8fn6vggu2sel,6730.38496810
2024-06-29,mtc1qy3yha0vueagp3na4xn3sygz7kxj0h5j05280puj,23308.46843736
2024-06-29,mtc1qxweqcyar852tam57axwsde6gryy84upa5fvrfez,169.90866380
2024-06-29,mtc1qxdfxxhzxnyruc25sa3c0z6jatrc8zgt257t20xj,4884.19750200
2024-06-29,mtc1q9384eashl5zxrumy4snj2z8tyk29tsvychevg0s,232.59005897
2024-06-29,mtc1q8968n6u9fskaaymdksm3e3hztpcew60c537e9s5,1009.05560878
2024-06-29,mtc1q8adv5w3u9dtgax8ds4rxmrvxkjv5tn0uqhnty3t,27604.56218570
2024-06-29,mtc1qymkpqa7txhmdydqwy8tyjvkf3md853lkqtyef9x,415011.08193211
2024-06-29,mtc1qy6gxkaz0j20t7l42tykf5j075xmfkg00c3se906,359.90716232
2024-06-29,mtc1q82d7n0y737frfft9dz89x6zzdt3cyz3fcsvaxxw,1114.91488459
2024-06-29,mtc1qyl6204u9xcuzxunfwpmpq32sgdulzur5gjth8cx,2910.10096354
2024-06-29,mtc1qy4dqfw660nac2ttllwx4ymnyjadd2ygruhlkqj2,5298.77070014
2024-06-29,mtc1qxa0jl39t53qy8hngg7pur9nfazegg4s654kr3pf,16829.83613410
2024-06-29,mtc1q95se0p82z5zstxalnuegq4xhxdtjpk9y5g3c44e,816.11135468
2024-06-29,mtc1qxq2rnq2lslh80ps4f94q82vkqm5n879qqxlquka,2053.68025569
2024-06-29,mtc1q8jtvc2fc7mkalcs0s7awhc866p4enpmss7fkdd9,2192.53979068
2024-06-29,mtc1qx6kakcs0pa7ddq0542pvkexlpaj5hkxtvhu0ku9,8806.15771137
2024-06-29,mtc1q9lw5z5jggyjr6za2xl9qdy4td4unqf9uuhnxull,11865.81583333
2024-06-29,mtc1qxwj2cz450n49p40pxzlyverw5ed8yerkc5dgzer,13269.68314564
2024-06-29,mtc1q93e26p8dglytwvq896y580mqu4cfsljh53ch30p,1242.82903400
2024-06-29,mtc1q9qadf3qkrvf233z8wf9mn8mlm83keaq7gz6u20h,1541.62109336
2024-06-29,mtc1qy6qc3ten3fym5d0830l4cgzvqxszh2f65hqjav3,2176.14217521
2024-06-29,mtc1qx622js23rd2c4dgq7d2g7haaajcjt6jyg26h665,4716.50546592
2024-06-29,mtc1q93yejwnd72en0unyv6nk0j83cuehy70tq7x2rme,168681.13361966
2024-06-29,mtc1qya6s8smsj35lcs96vv9uf4hypts27flpyezf2wr,124.40059746
2024-06-29,mtc1qyysuz0aea00s9qgqzqqgrnesph7t9yhmg20e2hj,2013.54090051
2024-06-29,mtc1qxgyv9cc9zhgy00dsy4t8f6cmvsx5wkxkqpu0at7,8284.83567838
2024-06-29,mtc1qxr2cjxtmucckm5rc2mvgm6mu3czxqekwgw33qq0,12144.57875512
2024-06-29,mtc1qy5jsehawdmrl8snzfqkv67z0wtwqca4pvgp2reg,23893.38504657
2024-06-29,mtc1qxma3ggztjt8x95v9948yset4yaahkt7nqfh92dy,1243416.51907676
2024-06-29,mtc1qysjs8qmlmspmdm2alyclsmkamgkynxfgyamkpah,736.55306218
2024-06-29,mtc1q9kq5fk4dqyv50w8vs39vln473etpuqvtv3cqa8x,442.56363685
2024-06-29,mtc1q8ymru0h3da8g8xgva00ywl0er4m76e02vpuu7h4,559.94781648
2024-06-29,mtc1qyerlrpwfe45xw52cvrvpp3fjs5ypxsk4y6azal6,1374.62829531
2024-06-29,mtc1qx6knmszt29nmu3gf40qq0rsgnvn7gv77cfnje35,1432.50520577
2024-06-29,mtc1qyj9fzf2ah37rf94rlu4hxrh93lspzzkzym8pu4f,10265.89242719
2024-06-29,mtc1qxf0lxzrmhal4thsdk9nmnfnk5kx4j45vcgcaya2,56483.74394417
2024-06-29,mtc1q8nsnzhehkp2n05g2z4uurpzhnxsttc9yyfturnm,368.97587331
2024-06-29,mtc1q9ca5l8s94kerc9en5wgkdx6aycar90hzcwdxckl,782.91828206
2024-06-29,mtc1q82tsl0wgwy4zeh0ef47devfmyvf393epvg3fpe8,1518.89301674
2024-06-29,mtc1q8me0n7730xdw9pmvazz5l6alwarp7ga4ua06u9q,7962.74456973
2024-06-29,mtc1q80d2rrr9xrpx60t0fgzmakstf4g47p40g75p3pn,9333.08544693
2024-06-29,mtc1q8m5kswyyk84nvweq70n6cd49hhddsp2hc5dntfs,11721.42960316
2024-06-29,mtc1qyf5kfjzxd965kf6ujlxhqralpw97qwgaym9ekyx,65990.69850299
2024-06-29,mtc1qxn6aslmwtvjye3nmnhvt7gkzg3wvegqp503agtk,378.66713730
2024-06-29,mtc1qxqgqnrxhvnnf5h5r7r3fam3ecgw9vs8qgm2a4h9,2202.13401789
2024-06-29,mtc1qxweju75tlks8hrm7w3dafes6p92h3l5xup0dfm4,3038.81421245
2024-06-29,mtc1q9wc6y77hj0ac5dksupz4xg3e3lrjgx5ng2wpzp2,3270.87814467
2024-06-29,mtc1q9h6vg4gljete99cxcvyzwhkqxxx8dkcws49z6h5,245214.37772183
2024-06-29,mtc1q8jajse6t2w2ekv32u2qvg4tyevhr0s0mqq8dpmw,1865.11317784
2024-06-29,mtc1qxcpjjx4skfpwvnqqd07fqdh4fgme94wcq9rtkpx,3085.53402591
2024-06-29,mtc1qy2mcu5d4ss8xcpuy58rxendxqpmatu2accvsuvd,10450.82433088
2024-06-29,mtc1qya9nuedwd522xfvym2krutt36gc5pvyzcjvxu20,73429.37956793
2024-06-29,mtc1q9f34h7talkp4ctyee572znjsj3a98pr7svs0pfg,1652.42272132
2024-06-29,mtc1qxch4alqnlx6s5tmmcxq6ue4ejt2p75nsgzpcnzg,1803.79332593
2024-06-29,mtc1qxvq4hr3s3spe4aaky0u8r4pwles3pjnhvhkyk6x,4350.23683262
2024-06-29,mtc1qyls0qt2yh9gqk3tnzda37md8fc67p432qvutv0z,4992.81870482
2024-06-29,mtc1q97qyhcgutl0xcy8zjn3qrcgxs4qt87gjyymdglq,13620.17053742
